Year,Season,District,Paddy_Variety,Pest,Incidence_percent,Severity,Paddy_Age_Stage,Paddy_Age_Days,How_to_Reduce,Recommended_Fertilizers,Symptoms,How_to_Identify,Weather_Conditions,Soil_Conditions,Avg_Temp_C,Rainfall_mm,Humidity_%,Soil_pH,Soil_Moisture_%,Soil_Type,Organic_Matter_%
2023,Yala,Anuradhapura,Suwandel,Brown Planthopper (BPH),7.1,Low,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",32.9869239,121.1647893,68.59148747,6.02,79.44304075,Reddish Brown Earth,3.9546545
2023,Yala,Anuradhapura,Bg 94-1,Brown Planthopper (BPH),11.7,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",30.06205879,128.6853853,75.92885181,6.45,69.14300925,Reddish Brown Earth,2.702542136
2023,Yala,Anuradhapura,At 303,Brown Planthopper (BPH),8.2,Low,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",33.90138686,121.1445772,74.48951051,6.43,82.30819062,Reddish Brown Earth,2.400973507
2023,Yala,Anuradhapura,BG 358,Rice Gall Midge,15.1,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,28.11867544,98.3647234,74.65042878,6.32,77.41322749,Reddish Brown Earth,2.130447551
2023,Yala,Anuradhapura,Bg 94-1,Rice Gall Midge,16.2,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,29.09736697,67.54506232,76.06916477,6.68,81.45549838,Reddish Brown Earth,3.457717642
2023,Yala,Anuradhapura,Suwandel,Rice Leaf-folder,20.4,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",31.47547661,78.73051332,68.66606424,5.52,67.16464258,Low Humic Gley,2.783997
2023,Yala,Anuradhapura,BG 358,Rice Leaf-folder,25.9,High,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",29.7353092,90.8817198,72.20596999,6.49,65.47204303,Reddish Brown Earth,2.559745672
2023,Yala,Anuradhapura,At 303,Rice Leaf-folder,24.6,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",29.96413171,148.5501832,75.00709137,6.45,79.14903455,Reddish Brown Earth,2.616075487
2023,Yala,Anuradhapura,Suwandel,Sheath Blight,10.4,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",30.4115775,132.5236936,78.22736131,6.26,67.48158976,Low Humic Gley,2.457324425
2023,Yala,Anuradhapura,BG 358,Sheath Blight,44.6,High,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",30.92354033,146.2951499,72.74977893,6.77,65.44309689,Reddish Brown Earth,3.294774996
2023,Yala,Anuradhapura,Bg 94-1,Sheath Blight,16.1,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",30.3402526,88.03497618,77.85355053,6.27,70.7489172,Reddish Brown Earth,3.492948885
2023,Yala,Anuradhapura,At 303,Sheath Blight,1.2,Low,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",31.76094191,124.9124099,68.20859718,6.5,69.6516986,Low Humic Gley,2.830564044
2023,Yala,Hambantota,BG 358,Brown Planthopper (BPH),15.4,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",33.19177216,94.40324838,76.59467623,7.63,75.98258715,Regosols,3.923380695
2023,Yala,Hambantota,Bg 94-1,Brown Planthopper (BPH),18.1,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",33.26881816,87.22659489,72.40237281,6.77,65.77356931,Reddish Brown Earth,3.897017644
2023,Yala,Hambantota,Suwandel,Paddy Bug,11.3,Moderate,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,33.08109414,130.8099377,66.3281866,6.47,66.55977665,Reddish Brown Earth,2.050681701
2023,Yala,Hambantota,BG 358,Paddy Bug,18.5,Moderate,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,33.23854797,120.315747,77.77373375,6.19,74.06331177,Reddish Brown Earth,3.975556331
2023,Yala,Hambantota,At 303,Paddy Bug,3,Low,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,32.12338563,120.998479,73.08566216,6.13,81.30390933,Reddish Brown Earth,3.301281601
2023,Yala,Hambantota,Suwandel,Rice Gall Midge,21,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,31.28409805,98.5988656,67.65370768,7.62,75.0529264,Regosols,3.879640318
2023,Yala,Hambantota,BG 358,Rice Gall Midge,20.5,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,32.27330857,147.5290528,76.4912092,7.51,68.61582315,Regosols,2.271001585
2023,Yala,Hambantota,At 303,Rice Gall Midge,4.9,Low,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,31.40520351,129.0652552,68.22321875,6.63,68.20543388,Reddish Brown Earth,2.84963297
2023,Yala,Hambantota,Bg 94-1,Rice Leaf-folder,18.8,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",31.82994366,56.75237329,70.15943435,7.6,78.54734076,Regosols,2.512046789
2023,Yala,Hambantota,Suwandel,Sheath Blight,9,Low,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",28.34380748,96.89984805,74.26333396,6.97,60.81113557,Reddish Brown Earth,2.512479339
2023,Yala,Hambantota,Bg 94-1,Sheath Blight,19.6,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",28.16575811,129.8822772,65.2056128,6.76,61.83140479,Reddish Brown Earth,2.183097354
2023,Yala,Hambantota,At 303,Sheath Blight,4.3,Low,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",32.69747004,58.25567051,69.37855022,6.54,76.82222723,Regosols,2.446438679
2023,Yala,Kurunegala,Suwandel,Brown Planthopper (BPH),16.1,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",33.60965837,88.18421661,70.60078839,5.69,84.27004023,Lateritic Soil,2.870056741
2023,Yala,Kurunegala,BG 358,Brown Planthopper (BPH),20,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",31.68965746,59.15525979,69.72400896,6.68,73.81040543,Reddish Brown Earth,3.88106428
2023,Yala,Kurunegala,At 303,Brown Planthopper (BPH),26.9,High,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",32.60601116,138.2716276,70.1752625,6.94,64.89357353,Reddish Brown Earth,2.294241346
2023,Yala,Kurunegala,Suwandel,Paddy Bug,25.7,High,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,32.39252779,83.54422083,68.09880127,5.79,63.5826459,Lateritic Soil,2.97586324
2023,Yala,Kurunegala,BG 358,Paddy Bug,5.5,Low,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,29.05919916,92.92090013,70.03451872,5.08,62.50713596,Lateritic Soil,3.158316886
2023,Yala,Kurunegala,Bg 94-1,Paddy Bug,25.8,High,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,30.06059414,144.5106696,75.94650335,5.27,66.67976293,Lateritic Soil,2.537235972
2023,Yala,Kurunegala,At 303,Paddy Bug,2.9,Low,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,28.92403995,60.05412994,73.225981,5.43,76.25064356,Lateritic Soil,3.728133747
2023,Yala,Kurunegala,Suwandel,Rice Gall Midge,21.3,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,30.02323212,66.62611731,72.79308239,6.16,67.596721,Reddish Brown Earth,2.685506113
2023,Yala,Kurunegala,BG 358,Rice Gall Midge,1.8,Low,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,33.70676686,93.59608455,67.66823824,6.22,77.87283851,Reddish Brown Earth,2.974760304
